place_name,road_address_name,phone,x,y
시민약국,충남 예산군 예산읍 예산로 60-1,041-331-2202,126.83264999231152,36.6815533871909
예산종로약국,충남 예산군 예산읍 천변로 206,041-335-3451,126.85129793536402,36.67932801196501
조은약국,충남 예산군 예산읍 역전로 100,041-331-4114,126.8298966271798,36.68815926812598
오행당약국,충남 예산군 예산읍 신흥길 54,041-335-6199,126.84759204703334,36.677330026389654
현대약국,충남 공주시 유구읍 중앙1길 96,041-841-2074,126.951180453791,36.5532547723251
우리시민약국,충남 예산군 예산읍 금오대로 49-7,041-333-2656,126.83363892933,36.694057934055536
신풍한약국,충남 공주시 신풍면 신풍길 76,,126.956318403401,36.5155453142276
제생당한약방,충남 예산군 예산읍 천변로 193,041-335-2054,126.850153174167,36.6788868254199
삼거리약국,충남 예산군 예산읍 예산로 247,041-334-6307,126.852056203015,36.6806301883443
오가약방,충남 예산군 오가면 오가중앙로 88,041-331-0330,126.798990841081,36.6871847467313
제중당약방,충남 예산군 광시면 예당로 156,041-332-7636,126.775409593254,36.5483492622497
명성약국,충남 예산군 예산읍 신례원로 22,041-335-1482,126.833642081174,36.7138854200731
인화당약국,충남 예산군 예산읍 예산로 179,041-337-5080,126.84482211522779,36.67897011094388
성신약방,충남 예산군 예산읍 예산로 25,041-335-2461,126.828960084117,36.6826141806959
보건당한약방,충남 예산군 신양면 청신로 381,,126.868527405737,36.6027228638951
터미날약국,충남 공주시 유구읍 유구마곡사로 9,041-841-4852,126.952057914887,36.5503822610238
쌍송약국,충남 예산군 예산읍 천변로 214,041-335-9994,126.851672646271,36.6799502591169
제창당한약방,충남 공주시 유구읍 구장터길 29-1,,126.95322096898657,36.55535346744523
생강약국,충남 공주시 유구읍 중앙1길 59-2,041-841-8272,126.950802683983,36.5501114045781
스타약국,경기 평택시 포승읍 여술로 20,031-684-2024,126.84470254850665,36.98779276709228
한별약국,충남 당진시 합덕읍 합우로 94,041-363-5945,126.77122096959066,36.80953446887629
포승종로약국,경기 평택시 포승읍 여술로 37,031-611-5252,126.846446933731,36.9889349065636
신창약방,충남 아산시 신창면 남성길 155,041-533-5413,126.957523119643,36.7922464284912
서울온누리약국,충남 아산시 신창면 온천대로 831,041-547-8873,126.934168983133,36.7769618971034
현대약국,충남 당진시 합덕읍 합덕시장로 178,041-363-6119,126.77423903775687,36.80834176092006
공단약국,경기 평택시 포승읍 평택항로 174,031-683-3567,126.843465907697,36.9745965651951
서울약국,경기 평택시 안중읍 안중로 133,031-681-6006,126.93138972825574,36.98893779738722
백세약국,충남 당진시 신평면 신평로 830-1,041-362-7447,126.77345871900465,36.88485029119834
수약국,경기 평택시 안중읍 안현로서8길 23,031-684-8181,126.92273910975027,36.97913769294653
중앙메디칼약국,경기 평택시 포승읍 서동대로 786,031-681-0640,126.855890716003,36.9607643985372
백제당약국,경기 평택시 안중읍 안현로서6길 10,031-682-2115(팩스),126.92801348555116,36.98379511227564
안중조약국,경기 평택시 안중읍 안중로 130-2,031-682-2245,126.9308934540847,36.98869692012017
참약사 메디컬참약국,경기 평택시 안중읍 안현로 300,031-683-8878,126.92542482668401,36.97769316813806
메디칼약국,충남 아산시 어의정로 8,041-549-1275,126.9968052564329,36.77639524390567
사랑온누리약국,충남 아산시 신창면 남성길 124,041-531-7045,126.95451254290394,36.79042326270861
아산우리약국,충남 아산시 음봉면 아산온천로 228,041-544-0246,126.98159057390123,36.85313604097392
조은약국,경기 평택시 안중읍 안중로131번길 4,031-681-2137,126.93118741283,36.9890755461209
신창역 신창약국,충남 아산시 신창면 행목로 49,041-541-5425,126.94971506946052,36.76985066171234
세종약국,충남 아산시 온천대로 1450,041-549-8981,126.998929028599,36.7823327348825
태평양약국,충남 아산시 시민로 293,041-545-7582,126.99585425928466,36.775786960974614
대성약국,경기 평택시 안중읍 안중로 124-1,031-682-5564,126.930293704201,36.9886064610767
백화점약국,경기 평택시 안중읍 안현로서2길 14,031-682-1717,126.930132255191,36.9882747672654
안중온누리약국,경기 평택시 안중읍 안중로 139,031-681-3930,126.931834409882,36.9890939410734
행복이열리는약국,충남 아산시 서부북로 973,041-548-4163,126.96662563636026,36.78890619713805
조은약국,충남 당진시 신평면 신평길 24-14,041-363-1190,126.764646667739,36.8832364201558
현덕약국,경기 평택시 현덕면 현덕로 1271,070-7782-7745,126.919392024294,36.965411922231
메디팜버그내약국,충남 당진시 합덕읍 합덕시장로 214-4,041-363-1940,126.77518680119007,36.8095933951261
영인제일약국,충남 아산시 영인면 아산리길 1-14,041-541-0246,126.95341412464975,36.855877607726555
항만약국,경기 평택시 포승읍 평택항로 1-6,031-686-6466,126.85396970948202,36.96182263161524
터미널그린약국,충남 당진시 합덕읍 합덕시장로 213,041-363-3406,126.774771500329,36.8098178866645
청솔약국,충남 아산시 도고면 아산만로 176,041-541-3260,126.86810616727233,36.75927303982406
중앙약국,경기 평택시 안중읍 안현로서6길 18,031-683-0963,126.927417868087,36.9841281509361
공룡약국,경기 평택시 안중읍 안현로서8길 57,031-684-0511,126.91941161274626,36.97878676087772
온약국,충남 아산시 아산로 118-3,041-541-5841,126.995343560751,36.7926846542239
햇빛약국,경기 평택시 포승읍 여술로 21,070-7778-8868,126.845055395408,36.9882771098844
농민약국,경기 평택시 안중읍 안현로 421,031-684-0445,126.931355051936,36.9875257786994
더조은약국,경기 평택시 포승읍 포승산단로13번길 37-23,031-683-5233,126.854362396506,36.9625818294097
큰사랑약국,충남 아산시 문화로 25-6,041-541-3433,126.98951365996,36.7873136418011
민들레약국,경기 평택시 포승읍 여술2길 22,031-681-5177,126.845623133999,36.9874812918783
새아산약국,충남 아산시 인주면 현대로 1308,041-533-5423,126.88549413676033,36.86989329383203
안중늘푸른약국,경기 평택시 안중읍 안현로서6길 44,031-683-8476,126.924739437607,36.9848257247799
충무약국,경기 평택시 포승읍 2함대길 20,031-681-2133,126.83475579794253,36.99464378626518
복운온누리약국,충남 당진시 송악읍 신복운로3길 23,041-357-0381,126.78199477347579,36.941022423247915
포승중앙약국,경기 평택시 포승읍 여술로 22,031-686-7533,126.84525813186916,36.9880070493382
남양우리약국,경기 화성시 남양읍 시청로160번길 46-13,031-355-4911,126.825710904541,37.199229711374
중앙정문약국,경기 화성시 향남읍 발안로 3,031-353-9588,126.910572543962,37.1311105502775
화성제일약국,경기 화성시 남양읍 남양로920번길 12,070-7576-2575,126.83337020258811,37.21775189510985
상신드림약국,경기 화성시 향남읍 상신하길로 66,031-354-6699,126.89650645471725,37.10047012490592
365봉담약국,경기 화성시 봉담읍 상리2길 51,031-296-0365,126.947144330784,37.2245566044717
봉담매일온누리약국,경기 화성시 봉담읍 상리2길 55,031-298-8757,126.94704703484341,37.22511971603781
향남태평양온누리약국,경기 화성시 향남읍 행정중앙2로 39,031-8059-1415,126.91966574213458,37.129948383344406
향남메디컬약국,경기 화성시 향남읍 상신하길로298번길 7-21,031-8059-4203,126.91238603000939,37.115060361611874
유명온누리약국,경기 화성시 남양읍 남양성지로 139-1,031-356-6797,126.81842304923974,37.209144732939436
정남약국,경기 화성시 정남면 세자로 302,031-353-1539,126.979902057115,37.1938417716223
장안약국,경기 화성시 장안면 3.1만세로 365,031-358-7582,126.84261134712946,37.103068083403656
남양엘약국,경기 화성시 남양읍 남양로 671,031-357-2219,126.826037022688,37.1984814173425
숨약국,경기 수원시 권선구 매송고색로 526,031-291-7797,126.96281761380118,37.24539475808468
슬기약국,경기 화성시 남양읍 남양로 839,031-357-2358,126.832175577422,37.2107923103713
동오사거리약국,경기 화성시 향남읍 발안로 422,031-8059-8397,126.95326071397336,37.130889977862154
한사랑약국,경기 화성시 향남읍 상신하길로 74,0503-7152-1051,126.89643636573939,37.10072236237119
남양하나약국,경기 화성시 남양읍 남양성지로 143,031-356-2800,126.81877980762579,37.209293051346265
동아약국,경기 화성시 팔탄면 시청로 760,031-359-9080,126.8763040724276,37.17015867022288
애플약국,경기 화성시 장조2로 12,031-237-1600,126.99930159053604,37.204146103808476
남수원약국,경기 화성시 봉담읍 와우안길 65,031-223-4746,126.97507269715524,37.21698615315849
공단약국,경기 화성시 향남읍 발안공단로 101,031-353-3684,126.908177831872,37.0862933244139
화성스마일약국,경기 화성시 남양읍 남양성지로 151,031-355-3712,126.819314922443,37.2097624143971
건강제일약국,경기 화성시 팔탄면 푸른들판로 670,031-353-5856,126.895247930389,37.1680342185255
향남사랑약국,경기 화성시 향남읍 행정중앙2로 63-3,031-8059-1338,126.921931190047,37.1298642959562
발안종로약국,경기 화성시 향남읍 발안남로 41,010-7446-3056,126.90324495781628,37.13128140428791
공단시장약국,경기 화성시 마도면 마도공단로1길 8,031-357-0183,126.78964652654847,37.18567161180211
회춘당약국,경기 화성시 향남읍 평3길 19,031-353-0039,126.90818858980255,37.131435813474184
튼튼별약국,경기 화성시 봉담읍 상리중심상가길 28-18,031-330-3300,126.94546555423344,37.227532004445386
고색약국,경기 수원시 권선구 산업로 180,070-8834-9393,126.98410765679982,37.24244500194719
파란하늘약국,경기 화성시 봉담읍 동화길 89,031-227-6602,126.95872162229452,37.21678695686409
발안남서약국,경기 화성시 향남읍 발안남로55번길 27,031-366-1716,126.904929048624,37.1299708203412
조암약국,경기 화성시 우정읍 조암서로 3,031-351-0483,126.81563524673061,37.0819226155447
중앙메디컬약국,경기 화성시 향남읍 발안로 7,031-354-6632,126.9110833324601,37.131226270450505
해든우리약국,경기 화성시 봉담읍 와우로 79,031-225-0948,126.97459601611108,37.21393870229902
발안터미널약국,경기 화성시 향남읍 평1길 15,031-354-8873,126.90902665597834,37.132666409176764
우진약국,경기 화성시 우정읍 조암남로 39,031-351-0821,126.81934640416492,37.08437743054988
광혜당약국,경기 수원시 권선구 고색로66번길 49,031-291-9697,126.985038491291,37.2486407084891
건강한온누리약국,경기 화성시 봉담읍 삼천병마로 621,070-8874-4703,126.93164248899215,37.16429798723788
청북온누리약국,경기 평택시 청북읍 안청로 332,031-686-8690,126.91583338437833,37.017445219082525
유리약국,경기 화성시 봉담읍 시청로 1401,031-227-0370,126.93482850876407,37.17502775964429
새수정약국,경기 화성시 봉담읍 참샘길 2,031-224-8211,126.976281999979,37.215711416553
365진약국,경기 화성시 봉담읍 상리중심상가길 28-8,031-297-8335,126.94618987353981,37.226259155311574
세계로약국,경기 화성시 마도면 마도공단로 252,031-357-5520,126.78733634112805,37.183393231050516
경기약국,경기 화성시 남양읍 남양시장로 81,031-356-6152,126.81815094230762,37.209868759126046
나라약국,경기 화성시 향남읍 상신하길로298번길 7-29,031-366-1509,126.912599493236,37.1143549855419
진정주약국,경기 안산시 단원구 광덕4로 112,031-365-3703,126.824771281576,37.3151455860401
종로약국,경기 안양시 만안구 장내로119번길 16,031-468-8180,126.92087411947378,37.39744062836043
백제당온누리약국,경기 시흥시 시흥대로 1075,031-315-4848,126.79275356936107,37.431892670013504
신림4번출구약국,서울 관악구 남부순환로 1604,070-8866-7637,126.928940666353,37.4839287757611
금천종로약국,서울 금천구 금하로 634,070-8888-8801,126.901629675984,37.4546380662309
안양왕약국,경기 안양시 만안구 안양로 293,031-441-4111,126.92142884185,37.3983212962745
G타워약국,서울 구로구 디지털로26길 38,02-6077-3924,126.895320720251,37.4798492340775
광주약국,서울 동작구 동작대로 127,02-591-0075,126.98196734879447,37.48801591958461
중앙시장약국,경기 안양시 만안구 안양로 305,031-465-3317,126.92080790623302,37.399189466647094
은성온누리약국,서울 관악구 신림로 210,02-883-7555,126.93754010163,37.4761597288189
남문프라자약국,서울 금천구 시흥대로 436,02-837-5550,126.898668058714,37.4725683923034
동의당약국,경기 안산시 단원구 와동공원로 145,031-486-1146,126.82128123733278,37.34452839222943
대림약국,서울 관악구 낙성대로 22,02-889-3188,126.9588007813495,37.4765141413778
남구로약국,서울 구로구 구로동로 33,02-838-3104,126.88602911952519,37.48457633687068
온누리산소약국,경기 안양시 만안구 박달로 431,031-468-0825,126.900552102733,37.4020457194104
대명약국,경기 안양시 동안구 평촌대로223번길 64,031-385-8596,126.95204642498456,37.39050959639412
태평양약국,경기 수원시 장안구 만석로19번길 25-3,031-269-1414,126.98332487341469,37.29638303073857
중대광명 온누리약국,경기 광명시 일직로 43,02-6914-6777,126.88658248069437,37.423640481013045
대동약국,서울 관악구 관악로 185,02-877-0453,126.95267557212935,37.48178455292546
안일약국,서울 동작구 성대로 76,02-823-0583,126.934735739256,37.4976814915773
신성심약국,서울 관악구 관악로 205,02-888-6222,126.953928456866,37.4833717244523
선약국,경기 의왕시 전주남이길 28,031-456-7125,126.97725546201244,37.350453015460666
휴베이스다정약국,서울 관악구 남부순환로 1944,02-878-0222,126.9647135921675,37.47635387335722
세종온누리약국,경기 안양시 만안구 안양로 148,031-449-6679,126.93103371727828,37.387648372036125
평화온누리약국,서울 동작구 남부순환로 2059,02-582-5353,126.977524720819,37.4768480549865
신진약국,경기 군포시 산본로323번길 13,031-397-6991,126.93261547012595,37.3589155863167
이수밝은약국,서울 동작구 사당로 285,02-535-1738,126.979182200477,37.4846474930059
세계로약국,경기 광명시 디지털로 19,,126.869686710839,37.4740473739391
바른손약국,경기 부천시 소사구 경인로 508,032-343-4217,126.8118306023212,37.48409042679442
하안종로약국,경기 광명시 범안로 1043,02-805-8275,126.878666053429,37.4623140662744
종로늘푸른약국,서울 관악구 신림로 137,02-885-0074,126.93399570819298,37.47120044507562
동보당약국,서울 관악구 관악로 236,02-877-3303,126.95635026637727,37.485371981730545
보라매대학약국,서울 동작구 보라매로5길 23,02-831-1922,126.92385285664221,37.492710431355526
청수약국,경기 안양시 만안구 장내로 83,031-449-7725,126.91782966883605,37.39511031176725
별장약국,서울 금천구 금하로24길 40,02-807-6360,126.90826168194272,37.44915172506937
사거리약국,경기 광명시 광명로 891-1,02-2687-5850,126.853799757293,37.47867889238
숭실길약국,서울 동작구 사당로 20,02-2088-3043,126.95664424281675,37.49515252689131
타워약국,경기 광명시 양지로 21,02-6956-2129,126.882210645066,37.4176903896824
참약사장수약국,서울 관악구 남부순환로 2062,02-598-1955,126.97772608523478,37.47642011351897
가산약국,서울 금천구 가산로 116,02-838-1158,126.893119166429,37.476084649165
서초프라자약국,서울 서초구 방배로 88,02-583-4949,126.99738824443449,37.48234812208476
365열린약국,서울 관악구 남부순환로 1615,02-874-2332,126.930086564234,37.4845565611943
그랑약국,경기 과천시 과천대로7길 46,02-504-2403,126.97712517454815,37.41526815236356
속편한온누리약국,경기 부천시 원미구 조종로 48,032-651-4701,126.79005614764594,37.4926853821159
수도약국,서울 금천구 가산로3길 93,02-855-3052,126.89041382057985,37.47219611645862
왕솔약국,서울 중구 남대문로 36,02-773-5001,126.97997018339866,37.5611535627626
남시약국,서울 중구 남대문로 18,02-753-7575,126.97774853256885,37.56077835029789
평화약국,서울 중구 남대문시장길 21,02-755-6059,126.97711035257514,37.56024483816211
종로약국,서울 종로구 종로 195,02-745-3184,126.999316289729,37.5711166716871
새종로약국,서울 종로구 종로 199-2,02-3672-8558,126.99994906133742,37.57109234677811
365열린약국,서울 강서구 공항대로41길 52,02-3661-3650,126.84615398399313,37.56007654572965
금강온누리약국,서울 영등포구 영중로 8,02-2678-5869,126.90648518806715,37.51713321773457
남대문약국,서울 중구 남대문로 20,02-6958-7022,126.977897925647,37.5608000022822
목동제일큰약국,서울 양천구 오목로 224,02-2608-8922,126.862429262836,37.5256145025067
대학약국 신촌점,서울 서대문구 연세로 37-1,02-323-0111,126.93674209515869,37.5590606169273
연신종로약국,서울 은평구 연서로32길 3,02-359-4341,126.92495289700604,37.62044641931624
청룡중앙약국,서울 은평구 가좌로 233,02-303-6550,126.91647862324723,37.59042785602742
한시까지약국,서울 영등포구 영등포로 250-1,02-2632-7700,126.909111901051,37.5188561840628
설약국,서울 동작구 노량진로 124,02-825-8272,126.939662786815,37.5132814110679
홍익약국,서울 마포구 양화로18길 7,02-337-5414,126.924611544203,37.556860467719
종로팔팔온누리약국,서울 종로구 종로 지하 129,02-742-0388,126.99217815512705,37.57042535114618
일심약국,서울 서대문구 연세로 42,02-392-3333,126.937126746968,37.559246427762
독수리약국,서울 서대문구 연세로 36,02-3147-0770,126.93725155822702,37.55887167942771
합정365약국,서울 마포구 독막로 14,02-6061-3031,126.91493555624012,37.54844217750285
신풍역4번출구약국,서울 영등포구 신풍로 23,02-6956-0337,126.90828390934368,37.500341706496336
태평양온누리약국,서울 양천구 신월로 314,02-2652-9007,126.855878478812,37.5212539506586
목동세명약국,서울 양천구 목동중앙북로 27,02-2645-7525,126.866490897527,37.5482748046953
명동하이약국,서울 중구 명동7길 14,070-4140-8275,126.9844764185237,37.56439062072497
삼송역3번출구약국,경기 고양시 덕양구 동송로 69,02-381-4532,126.89530532616148,37.65261332545731
필온누리약국,서울 서대문구 신촌로 91,02-332-5935,126.93641911073644,37.555564574247455
영등포시장약국,서울 영등포구 영중로 62,02-2634-9321,126.905262214554,37.5217615956785
일등약국,서울 종로구 경교장길 35,02-723-7581,126.96628562922729,37.56806739598806
아현종로약국,서울 마포구 굴레방로9길 2,02-313-3400,126.95554463449359,37.55691400838815
대명약국,서울 영등포구 영신로19길 7,02-844-5433,126.906954742478,37.5142990318274
종각호약국,서울 종로구 종로 88,02-6949-0940,126.98718289629328,37.569950089941976
고향약국,서울 중구 남대문로 22,02-3789-7749,126.978151438406,37.560846901301495
365새누리약국,서울 양천구 등촌로 32,02-2648-1858,126.86401915091385,37.53285228272973
대학약국 원남점,서울 종로구 창경궁로 162,02-3672-3672,126.99743362788377,37.5767893091196
종오약국,서울 종로구 종로 195-1,02-763-7771,126.99946118188724,37.57112838537553
새원약국,서울 중구 명동9길 5,02-776-4476,126.9849224251417,37.56414110255424
덕수궁돌담약국,서울 중구 세종대로 83,02-318-3758,126.97649130729978,37.563679315674975
조광약국,서울 강서구 방화동로 45,02-2666-1282,126.8112306949398,37.564720059958866
이도온누리약국,서울 영등포구 당산로31길 14,02-2633-7167,126.89526303607661,37.52682309021277
아름다운약국,서울 마포구 마포대로24길 56,02-3147-0433,126.96200969583128,37.55152379385184
화곡태평양약국,서울 강서구 강서로 205,02-2693-1044,126.83762410923123,37.54418774996035
연남약국,서울 마포구 양화로21길 31,02-336-1533,126.92449796775382,37.559501217423445
가장큰이대약국,서울 강서구 공항대로 248,02-2662-8279,126.834893977557,37.5584035037732
은하약국,서울 서대문구 명지대3길 1,02-372-1513,126.9236316017295,37.58220573626086
종로센트럴약국,서울 종로구 종로 127-2,02-743-1937,126.991772883752,37.5706947212092
안국365약국,서울 종로구 북촌로 2,070-8827-8800,126.98617524574533,37.577222806780355
시민온누리약국,경기 파주시 문산읍 문향로49번길 26,031-952-3033,126.78402350754477,37.856355988807316
금촌코끼리약국,경기 파주시 시청로 2,031-948-8275,126.77423642906966,37.75788011173545
가까운약국,경기 파주시 문산읍 방촌로 1675-22,031-952-5700,126.78144026160977,37.86418767956718
터미날약국,경기 파주시 아동로 9-1,031-941-2193,126.77572856593098,37.76431494553042
정은약국,경기 파주시 시청로 2-1,031-944-5549,126.77415991717015,37.75766463453566
십자약국,경기 파주시 문산읍 문향로 103,031-952-9042,126.78735776186717,37.86060192625057
문산종로약국,경기 파주시 문산읍 문산로40번길 6,031-952-5578,126.7836371621089,37.857132799314044
희망약국,경기 파주시 적성면 청송로 1026-1,031-958-8830,126.919278214708,37.9542085152695
베스트소망약국,경기 파주시 새꽃로 62,031-943-2729,126.76877982274262,37.75547206501263
가래비약국,경기 양주시 광적면 가래비길 87,031-836-3882,126.984180275304,37.823976296255
월롱우리약국,경기 파주시 월롱면 통일로 979,031-947-5156,126.791400063236,37.7963783210124
금릉곰돌이약국,경기 파주시 금빛로 24-18,031-942-6626,126.76764677235201,37.75165605001102
광탄하나로약국,경기 파주시 광탄면 등원로 527,031-947-7984,126.844904598219,37.7833140830352
감사약국,경기 파주시 문산읍 문향로 72-1,031-953-1153,126.78574126708227,37.858047506899304
휴베이스 튼튼약국,경기 파주시 금빛로 24-22,031-944-0142,126.767910038212,37.751652063888
새녹십자약국,경기 파주시 중앙로 325,031-944-5076,126.77397562246,37.7645278279121
엘지약국,경기 파주시 월롱면 엘씨디로 6,031-946-9950,126.77784208111284,37.811610356428304
한가족약국,경기 파주시 후곡로 21,031-948-0650,126.77374665728819,37.75549161512303
메디정문약국,경기 파주시 금릉역로 196,031-941-6240,126.766671499563,37.7615881628905
서울약국,경기 양주시 백석읍 양주산성로 538,031-877-5380,126.99440888494256,37.786754990636844
보국약품,경기 파주시 월롱면 엘지로344번길 29,,126.764243989662,37.8155571439004
아침향기약국,경기 양주시 광적면 가래비길 148,031-836-7205,126.98337436552654,37.82670518187646
금촌프라자약국,경기 파주시 문화로 100,031-946-1550,126.77482625089617,37.763213147910015
프라자약국,경기 파주시 금빛로 24-27,031-957-8275,126.76826768368493,37.75194828435968
문산정문약국,경기 파주시 문산읍 개포래로 50-1,031-953-1175,126.78290161699954,37.854149300856875
자연약국,경기 파주시 법원읍 사임당로 854-1,031-959-0517,126.875626882111,37.8487311785044
뜨란채약국,경기 파주시 번영로 37,031-8071-2137,126.76877307327243,37.757640674515166
신모범약국,경기 양주시 남면 개나리길 70,031-866-1440,126.974728366946,37.8960254982356
정문약국,경기 파주시 가나무로 131,031-948-4628,126.77988689566874,37.75434640299596
문산약국,경기 파주시 문산읍 문산로40번길 22,070-4115-8999,126.78359938464611,37.85645071083679
동현약국,경기 파주시 금릉이길 15,031-944-5007,126.78125941612,37.7560689012419
보광약국,경기 파주시 광탄면 부흥로 125,031-946-3347,126.86324861201133,37.80653292515382
서울수약국,경기 파주시 문화로 109,031-945-2522,126.77420348686209,37.76386425430897
가래비태평양약국,경기 양주시 광적면 광적로 4,031-876-8734,126.9854861156484,37.81998702763437
그린약국,경기 파주시 후곡로 3,070-8886-7582,126.7738652925572,37.757152321509174
큰종로온누리약국,경기 양주시 백석읍 양주산성로 540,031-879-7821,126.9942272341446,37.786890126211546
하나로약국,경기 파주시 후곡로 1,031-949-7053,126.7738997882934,37.757376727969024
우리들약국,경기 양주시 광적면 가래비8길 7,031-837-6966,126.98468903983722,37.824380892944056
참조은약국,경기 양주시 백석읍 양주산성로 565,031-855-8920,126.99124719747591,37.786850300186124
여천온누리약국,경기 파주시 금정28길 30,031-941-2265,126.7737796311892,37.76404093135323
우리온누리약국,경기 파주시 문산읍 방촌로 1721,031-953-9272,126.784583837902,37.8664638631553
아이조은약국,경기 파주시 황골로 15,031-948-8254,126.770410651854,37.7554193933186
온누리약국,경기 양주시 남면 개나리11길 2,031-861-1435,126.97465208496192,37.896339911783905
양주한마음 약국,경기 양주시 백석읍 꿈나무로 305,031-829-5580,126.98301170511235,37.7834870087178
법원천하약국,경기 파주시 법원읍 술이홀로 873,031-959-9002,126.87263094525137,37.84926133992048
금산약국,전남 고흥군 금산면 거금중앙길 73,061-844-1892,127.12397629592367,34.4586702589834
금일조하약국,전남 완도군 금일읍 금일로 391,061-555-0983,127.029250612247,34.3493134881469
호남약방,전남 완도군 금일읍 하화전1길 11-1,061-553-2067,127.019287189346,34.3548253054976
중앙당한약방,전남 완도군 금일읍 금일로 291,061-553-5555,127.02075207399287,34.353403433343594
도양약국,전남 고흥군 도양읍 녹동남촌1길 12,061-843-3832,127.138118171697,34.5288723359582
신약국,전남 고흥군 도양읍 비봉로 153,061-842-2370,127.135092118912,34.5274081556894
옵티마장수약국,전남 고흥군 도양읍 차경구렁목길 225,061-844-3031,127.145005042815,34.5456637959834
안약국,전남 고흥군 도양읍 녹동중앙길 53,061-842-8111,127.135734675363,34.5260192060591
백제온누리약국,전남 고흥군 도양읍 녹동남문길 8-27,061-843-0031,127.135131883554,34.5277506637038
평화약국,전남 고흥군 도양읍 녹동남문길 8-23,061-843-1110,127.13496219972,34.5278950837359
우리들약국,전남 보성군 보성읍 현충로 26-2,031-852-8613,127.076016083038,34.7644142135149
제일약국,전남 보성군 보성읍 현충로 89,061-852-2567,127.081349617829,34.7675332786361
신동아약국,전남 보성군 보성읍 중앙로 50-1,061-852-0770,127.084679496765,34.7679168150565
새한약국,전남 보성군 미력면 가평길 36-19,061-853-2279,127.10381782214,34.7750880960553
영춘당한약국,전남 보성군 득량면 역전길 66,061-853-7267,127.174168588049,34.7611656274614
바로나온누리약국,전남 보성군 보성읍 현충로 26-2,061-853-8203,127.07592977653185,34.76439894325624
보성약국,전남 보성군 보성읍 현충로 92,061-852-3989,127.08190669355474,34.76750946830314
보령당한약방,전남 보성군 보성읍 동산길 12-10,061-852-6616,127.080206295704,34.7690448130203
고흥약국,전남 보성군 득량면 예당길 171,061-853-5510,127.20007705938193,34.779692271026974
조은약국,전남 보성군 보성읍 현충로 92-13,061-853-3322,127.082562336282,34.76774249265789
광아당한약방,전남 보성군 보성읍 현충로 53-1,,127.077835751091,34.7666125238447
우리약국,전남 보성군 보성읍 중앙로 61-14,061-852-9470,127.0829262630888,34.767915317522714
가은약국,전남 보성군 조성면 조성로 104,061-858-4339,127.246084943476,34.8073236539802
덕인당문한약방,전남 보성군 보성읍 신일길 13-13,,127.081817588704,34.7679836738948
순천약국,전남 순천시 주암면 주암호길 3,061-754-1530,127.23528537420226,35.07643320595336
정문약국,전남 화순군 화순읍 서양로 313,061-372-7077,127.00039025894476,35.05999954887223
희망약국,전남 화순군 화순읍 서양로 334,061-372-1199,127.00074983680726,35.06146968887873
전남약국,전남 화순군 화순읍 중앙로 171,061-375-3676,127.00020609315,35.0605358671525
창평약국,전남 담양군 창평면 의병로 137,061-382-8181,127.015560951914,35.2383121423518
사평약국,전남 화순군 사평면 사평길 19,061-372-6015,127.09806111026715,35.00569965475998
창평종로약국,전남 담양군 창평면 의병로 131-1,061-381-5245,127.01497202909205,35.237992238101434
뉴욕약국,전남 화순군 화순읍 서양로 327,061-373-8000,127.000276253528,35.0608351233264
사랑한약국,전남 담양군 창평면 의병로 145-2,,127.016355333167,35.2386806889172
창평미소약국,전남 담양군 창평면 의병로 126-1,061-381-5669,127.01476758595774,35.2374442436092
은혜약국,전남 화순군 화순읍 서양로 336,061-375-0032,127.0009953982087,35.06153638881163
화순 그랜드약국 전기차충전소,전남 화순군 화순읍 서양로 340,1833-4577,127.00064460054955,35.06197806457937
백제약국,전북특별자치도 순창군 순창읍 순창로 229,063-653-2233,127.143108567079,35.3755755009238
구림약국,전북특별자치도 순창군 구림면 구림로 478,063-652-7576,127.102810284516,35.4525385056328
광덕당한약방,전남 담양군 금성면 담순로 140,061-382-3035,127.027325377656,35.3439723484679
하얀삿갓동계약국,전북특별자치도 순창군 동계면 동계로 44,063-653-5830,127.24202633332762,35.43978256587163
우리약국,전북특별자치도 순창군 순창읍 순창로 231-6,063-653-8285,127.14291483535281,35.37586109018262
제일약국,전북특별자치도 순창군 순창읍 순창로 232,063-653-2712,127.143551623274,35.3756386090404
순창솔약국,전북특별자치도 순창군 순창읍 장류로 347,063-653-2053,127.14035248045107,35.37688890174782
순창온누리약국,전북특별자치도 순창군 순창읍 순창로 228,063-653-4144,127.14339592280399,35.37533775084817
새쌍치약국,전북특별자치도 순창군 쌍치면 삽실길 1,063-653-9782,127.00077262818324,35.500097667265926
순창건강약국,전북특별자치도 순창군 순창읍 순창로 225-14,063-653-6885,127.142957881878,35.3753094274278
태민약국,전북특별자치도 순창군 순창읍 장류로 366-7,063-652-0730,127.14247380082423,35.37600942854435
사랑약국,전북특별자치도 순창군 순창읍 남계로 91,063-653-8894,127.14559699709,35.3747889148817
순창종로약국,전북특별자치도 순창군 순창읍 장류로 372,063-782-8200,127.14287470842994,35.37619643107917
장인약국,전북특별자치도 순창군 순창읍 장류로 355,063-653-5508,127.14124684505283,35.376692271778694
수성종로약국,전남 곡성군 옥과면 리문5길 9-2,061-363-2777,127.135992718327,35.2753468943866
순화당한약방,전북특별자치도 순창군 순창읍 순창2길 17,063-652-3364,127.143649449406,35.3712255965747
